house,state,mp_name,allocated_amount,constituency,elected_nominated,total_calamity_donated,calamity_count,true_budget
LS,Maharashtra,Aashtikar Patil Nagesh Bapurao,190289442.0,HINGOLI,,0.0,0,190289442.0
LS,Jammu And Kashmir,Abdul Rashid Sheikh,154773472.11,BARAMULLAH,,0.0,0,154773472.11
LS,Bihar,Abhay Kumar Sinha,147000000.0,AURANGABAD_BR,,0.0,0,147000000.0
LS,West Bengal,Abhijit Gangopadhyay,147000000.0,TAMLUK,,0.0,0,147000000.0
LS,West Bengal,Abu Taher Khan,147000000.0,MURSHIDABAD,,0.0,0,147000000.0
LS,West Bengal,Adhikari Soumendu,147000000.0,KANTHI,,0.0,0,147000000.0
LS,Uttar Pradesh,Aditya Yadav,147000000.0,BADAUN,,0.0,0,147000000.0
LS,Kerala,Adv Adoor Prakash,147000000.0,ATTINGAL,,0.0,0,147000000.0
LS,Kerala,Adv Dean Kuriakose,147000000.0,IDUKKI,,0.0,0,147000000.0
LS,Maharashtra,Adv Gowaal Kagada Padavi,147816309.11,NANDURBAR(ST),,0.0,0,147816309.11
LS,Kerala,Adv K Francis George,188722256.11,KOTTAYAM,,0.0,0,188722256.11
LS,Uttar Pradesh,Afzal Ansari,220500000.0,GHAZIPUR,,0.0,0,220500000.0
LS,Jammu And Kashmir,Aga Syed Ruhullah Mehdi,147000000.0,SRINAGAR,,0.0,0,147000000.0
LS,Uttarakhand,Ajay Bhatt,147000000.0,NAINITAL UDHAM SINGH NAG.,,0.0,0,147000000.0
LS,Bihar,Ajay Kumar Mandal,147000000.0,BHAGALPUR,,0.0,0,147000000.0
LS,Uttarakhand,Ajay Tamta,147000000.0,ALMORA(SC),,0.0,0,147000000.0
LS,Uttar Pradesh,Ajendra Singh Lodhi,147000000.0,HAMIRPUR_UP,,0.0,0,147000000.0
LS,Uttar Pradesh,Akhilesh Yadav,147000000.0,KANNAUJ,,0.0,0,147000000.0
LS,Uttar Pradesh,Akshaya Yadav,147000000.0,FIROZABAD,,0.0,0,147000000.0
LS,Manipur,Alfred Kanngam S Arthur,147000000.0,OUTER MANIPUR(ST),,0.0,0,147000000.0
LS,Bihar,Alok Kumar Suman,147000000.0,GOPALGANJ (SC),,0.0,0,147000000.0
LS,Madhya Pradesh,Alok Sharma,147000000.0,BHOPAL,,0.0,0,147000000.0
LS,Maharashtra,Amar Sharadrao Kale,147000000.0,WARDHA,,0.0,0,147000000.0
LS,Assam,Amarsing Tisso,147000000.0,Diphu (ST),,0.0,0,147000000.0
LS,Andhra Pradesh,Ambica G Lakshminarayana Valmiki,201899064.11,ANANTAPUR,,0.0,0,201899064.11
LS,Maharashtra,Amol Ramsing Kolhe,147000000.0,SHIRUR,,0.0,0,147000000.0
LS,Rajasthan,Amraram,165691544.11,SIKAR,,0.0,0,165691544.11
LS,Punjab,Amrinder Singh Raja Warring,147000000.0,LUDHIANA,,0.0,0,147000000.0
LS,Uttar Pradesh,Anand Bhadauriya,147000000.0,DHAURAHRA,,0.0,0,147000000.0
LS,Uttar Pradesh,Anand Kumar,147000000.0,BAHRAICH(SC),,0.0,0,147000000.0
LS,Odisha,Ananta Nayak,147000000.0,KEONJHAR(ST),,0.0,0,147000000.0
LS,Tamil Nadu,Andimuthu Raja,147000000.0,NILGIRIS(SC),,2500000.0,1,144500000.0
LS,Meghalaya,Andrew J. Syngkon,98000000.0,SHILLONG,,0.0,0,98000000.0
LS,Manipur,Angomcha Bimol Akoijam,147000000.0,INNER MANIPUR,,0.0,0,147000000.0
LS,Uttarakhand,Anil Baluni,147000000.0,GARHWAL,,0.0,0,147000000.0
LS,Maharashtra,Anil Yeshwant Desai,147000000.0,MUMBAI SOUTH CENTRAL,,0.0,0,147000000.0
LS,Madhya Pradesh,Anita Nagarsingh Chouhan,147000000.0,RATLAM(ST),,0.0,0,147000000.0
LS,Odisha,Anita Subhadarshini,147000000.0,ASKA,,0.0,0,147000000.0
LS,Jharkhand,Annpurna Devi,166665931.8,KODARMA,,0.0,0,166665931.8
LS,Uttar Pradesh,Anoop Pradhan Balmiki,147000000.0,HATHRAS (SC),,0.0,0,147000000.0
LS,Kerala,Anto Antony,147000000.0,PATHANAMTHITTA,,0.0,0,147000000.0
LS,Maharashtra,Anup Sanjay Dhotre,147000000.0,AKOLA,,0.0,0,147000000.0
LS,Uttar Pradesh,Anurag Sharma,147000000.0,JHANSI,,0.0,0,147000000.0
LS,Himachal Pradesh,Anurag Singh Thakur,149570117.11,HAMIRPUR_HP,,0.0,0,149570117.11
LS,Andhra Pradesh,Appalanaidu Kalisetti,147000000.0,VIZIANAGARAM,,0.0,0,147000000.0
LS,Bihar,Arun Bharti,194924621.11,JAMUI(SC),,0.0,0,194924621.11
LS,Uttar Pradesh,Arun Govil,147000000.0,MEERUT,,0.0,0,147000000.0
LS,Tamil Nadu,Arun Nehru,147000000.0,PERAMBALUR,,0.0,0,147000000.0
LS,Telangana,Aruna. D. K,147000000.0,MAHABUBNAGAR,,0.0,0,147000000.0
LS,West Bengal,Arup Chakraborty,147000000.0,BANKURA,,0.0,0,147000000.0
LS,Telangana,Arvind Dharmapuri,281396355.11,NIZAMABAD,,0.0,0,281396355.11
LS,Maharashtra,Arvind Ganpat Sawant,147000000.0,MUMBAI SOUTH,,0.0,0,147000000.0
LS,Telangana,Asaduddin Owaisi,147000000.0,HYDERABAD,,0.0,0,147000000.0
LS,Madhya Pradesh,Ashish Dubey,147000000.0,JABALPUR,,0.0,0,147000000.0
LS,Uttar Pradesh,Ashok Kumar Rawat,147000000.0,MISRIKH(SC),,0.0,0,147000000.0
LS,Bihar,Ashok Kumar Yadav,147000000.0,MADHUBANI,,0.0,0,147000000.0
LS,West Bengal,Asit Kumar Mal,275694456.74,BOLPUR(SC),,0.0,0,275694456.74
LS,Uttar Pradesh,Atul Garg,155336470.0,GHAZIABAD,,0.0,0,155336470.0
LS,Odisha,Avimanyu Sethi,147000000.0,BHADRAK(SC),,0.0,0,147000000.0
LS,Uttar Pradesh,Awadhesh Prasad,147000000.0,FAIZABAD,,0.0,0,147000000.0
LS,West Bengal,Azad Kirti Jha,179658399.98,BARDHAMAN-DURGAPUR,,0.0,0,179658399.98
LS,Andhra Pradesh,B K Parthasarathi,160491894.11,HINDUPUR,,0.0,0,160491894.11
LS,Uttar Pradesh,Babu Singh Kushwaha,147000000.0,JAUNPUR,,0.0,0,147000000.0
LS,Maharashtra,Bachhav Shobha Dinesh,147000000.0,DHULE,,0.0,0,147000000.0
LS,West Bengal,Bag Mitali,147000000.0,ARAMBAG(SC),,0.0,0,147000000.0
LS,Odisha,Baijayant Panda,147000000.0,KENDRAPARA,,0.0,0,147000000.0
LS,Maharashtra,Bajrang Manohar Sonwane,165899107.19,BEED,,0.0,0,165899107.19
LS,Odisha,Balabhadra Majhi,147413962.11,NABARANGPUR(ST),,0.0,0,147413962.11
LS,Andhra Pradesh,Balashowry Vallabbhaneni,147000000.0,MACHILIPATNAM,,0.0,0,147000000.0
LS,Telangana,Balram Naik Porika,147000000.0,MAHABUBABAD,,0.0,0,147000000.0
LS,Maharashtra,Balwant Baswant Wankhade,198293678.0,AMRAVATI(SC),,0.0,0,198293678.0
LS,Maharashtra,Balya Mama Suresh Gopinath Mhatre,147000000.0,BHIWANDI,,0.0,0,147000000.0
LS,Delhi,Bansuri Swaraj,154306950.0,NEW DELHI,,0.0,0,154306950.0
LS,West Bengal,Bapi Haldar,147000000.0,MATHURAPUR(SC),,0.0,0,147000000.0
LS,Karnataka,Basavaraj Bommai,147000000.0,HAVERI,,0.0,0,147000000.0
LS,Andhra Pradesh,Bastipati Nagaraju Panchalingala,159998515.11,KURNOOL,,0.0,0,159998515.11
LS,Rajasthan,Bhagirath Chaudhary,147000000.0,AJMER,,0.0,0,147000000.0
LS,Rajasthan,Bhajan Lal Jatav,147000000.0,KARAULI-DHOLPUR(SC),,0.0,0,147000000.0
LS,Madhya Pradesh,Bharat Singh Kushwah,151455276.04,GWALIOR,,0.0,0,151455276.04
LS,Gujarat,Bharatbhai Manubhai Sutariya,147000000.0,AMRELI,,0.0,0,147000000.0
LS,Gujarat,Bharatsinhji Shankarji Dabhi,147000000.0,PATAN,,0.0,0,147000000.0
LS,Madhya Pradesh,Bharti Pardhi,154398389.01,BALAGHAT,,0.0,0,154398389.01
LS,Maharashtra,Bhaskar Murlidhar Bhagare,147000000.0,DINDORI(ST),,0.0,0,147000000.0
LS,Maharashtra,Bhausaheb Rajaram Wakchaure,147000000.0,SHIRDI(SC),,0.0,0,147000000.0
LS,Chhattisgarh,Bhojraj Nag,164672734.11,KANKER(ST),,0.0,0,164672734.11
LS,Uttar Pradesh,Bhola Singh,147000000.0,BULANDSHAHR(SC),,0.0,0,147000000.0
LS,Maharashtra,Bhumare Sandipanrao Asaram,147000000.0,AURANGABAD_MH,,0.0,0,147000000.0
LS,Andhra Pradesh,Bhupathiraju Srinivasa varma,147000000.0,NARASAPURAM,,0.0,0,147000000.0
LS,Rajasthan,Bhupender Yadav,147000000.0,ALWAR,,0.0,0,147000000.0
LS,Odisha,Bibhu Prasad Tarai,147000000.0,JAGATSINGHPUR(SC),,0.0,0,147000000.0
LS,Jharkhand,Bidyut Baran Mahato,147000000.0,JAMSHEDPUR,,0.0,0,147000000.0
LS,Assam,Bijuli Kalita Medhi,147000000.0,GUWAHATI,,0.0,0,147000000.0
LS,Tripura,Biplab Kumar Deb,147000000.0,TRIPURA WEST,,2500000.0,1,144500000.0
LS,Andaman And Nicobar Islands,Bishnu Pada Ray,147000000.0,ANDAMAN AND NICOBAR ISLANDS,,0.0,0,147000000.0
LS,Rajasthan,Brijendra Singh Ola,147000000.0,JHUNJHUNU,,0.0,0,147000000.0
LS,Chhattisgarh,Brijmohan Agrawal,153766451.11,RAIPUR,,0.0,0,153766451.11
LS,Madhya Pradesh,Bunty Vivek Sahu,147000000.0,CHHINDWARA,,0.0,0,147000000.0
LS,Gujarat,C R Patil,158532494.36,NAVSARI,,0.0,0,158532494.36
LS,Andhra Pradesh,C.M.Ramesh,202531656.11,ANAKAPALLE,,0.0,0,202531656.11
LS,Karnataka,Captain Brijesh Chowta,147000000.0,DAKSHINA KANNADA,,0.0,0,147000000.0
LS,Goa,Captain Viriato Fernandes,147000000.0,SOUTH GOA,,0.0,0,147000000.0
LS,Telangana,Chamala Kiran Kumar Reddy,147000000.0,BHONGIR,,0.0,0,147000000.0
LS,Uttar Pradesh,Chandan Chauhan,147000000.0,BIJNOR,,0.0,0,147000000.0
LS,Rajasthan,Chandra Prakash Joshi,147000000.0,CHITTORGARH,,0.0,0,147000000.0
LS,Uttar Pradesh,Chandra Shekhar,147000000.0,NAGINA(SC),,0.0,0,147000000.0
LS,Gujarat,Chandubhai Chhaganbhai Shihora,147000000.0,SURENDRANAGAR,,0.0,0,147000000.0
LS,Punjab,Charanjit Singh Channi,147000000.0,JALANDHAR(SC),,0.0,0,147000000.0
LS,Maharashtra,Chavan Vasantrao Balwantrao,,NANDED,,0.0,0,
LS,Uttar Pradesh,Chhatra Pal Singh Gangwar,147000000.0,BAREILLY,,0.0,0,147000000.0
LS,Maharashtra,Chhatrapati Shahu Shahaji,147000000.0,KOLHAPUR,,0.0,0,147000000.0
LS,Uttar Pradesh,Chhotelal,147000000.0,ROBERTSGANJ(SC),,0.0,0,147000000.0
LS,Chhattisgarh,Chintamani Maharaj,147000000.0,SARGUJA(ST),,0.0,0,147000000.0
LS,Bihar,Chirag Paswan,147000000.0,HAJIPUR(SC),,0.0,0,147000000.0
LS,Tamil Nadu,CN Annadurai,148579509.11,TIRUVANNAMALAI,,0.0,0,148579509.11
LS,Tamil Nadu,D M Kathir Anand,160196941.11,VELLORE,,0.0,0,160196941.11
LS,Tamil Nadu,D Ravikumar,197598306.11,VILUPPURAM(SC),,0.0,0,197598306.11
LS,Andhra Pradesh,Daggubati Purandeshwari,147000000.0,RAJAHMUNDRY,,0.0,0,147000000.0
LS,Andhra Pradesh,Daggumalla Prasada Rao,147000000.0,CHITTOOR,,0.0,0,147000000.0
LS,Rajasthan,Damodar Agarwal,147000000.0,BHILWARA,,0.0,0,147000000.0
LS,Uttar Pradesh,Daroga Prasad Saroj,147000000.0,LALGANJ (SC),,0.0,0,147000000.0
LS,Madhya Pradesh,Darshan Singh Choudhary,147000000.0,HOSHANGABAD,,0.0,0,147000000.0
LS,Haryana,Deepender Singh Hooda,147000000.0,ROHTAK,,0.0,0,147000000.0
LS,Uttar Pradesh,Devendra Alias Bhole Singh,147000000.0,AKBARPUR,,0.0,0,147000000.0
LS,Bihar,Devesh Chandra Thakur,163809205.11,SITAMARHI,,0.0,0,163809205.11
LS,Uttar Pradesh,Devesh Shakya,147000000.0,ETAH,,0.0,0,147000000.0
LS,Gujarat,Devusinh Jesingbhai Chauhan,147000000.0,KHEDA,,0.0,0,147000000.0
LS,Maharashtra,Dhairyasheel Sambhajirao Mane,147000000.0,HATKANANGLE,,0.0,0,147000000.0
LS,Maharashtra,Dhanorkar Pratibha Suresh Alias Balubhau,147000000.0,CHANDRAPUR,,0.0,0,147000000.0
LS,Odisha,Dharmendra Pradhan,147000000.0,SAMBALPUR,,0.0,0,147000000.0
LS,Uttar Pradesh,Dharmendra Yadav,147000000.0,AZAMGARH,,0.0,0,147000000.0
LS,Gujarat,Dhaval Laxmanbhai Patel,147000000.0,VALSAD(ST),,0.0,0,147000000.0
LS,Bihar,Dileshwar Kamait,150450930.89,SUPAUL,,0.0,0,150450930.89
LS,Assam,Dilip Saikia,147000000.0,Darrang-Udalguri,,0.0,0,147000000.0
LS,Bihar,Dinesh Chandra Yadav,150070866.11,MADHEPURA,,0.0,0,150070866.11
LS,Gujarat,Dineshbhai Makwana,160434965.11,AHMEDABAD WEST(SC),,0.0,0,160434965.11
LS,Andhra Pradesh,Dr Byreddy Shabari,150675889.11,NANDYAL,,0.0,0,150675889.11
LS,Karnataka,Dr C N Manjunath,147000000.0,BANGALORE RURAL,,500000.0,1,146500000.0
LS,Andhra Pradesh,Dr Chandra Sekhar Pemmasani,159774113.11,GUNTUR,,0.0,0,159774113.11
LS,Punjab,Dr Dharamvira Gandhi,147000000.0,PATIALA,,0.0,0,147000000.0
LS,West Bengal,Dr Jayanta Kumar Roy,147000000.0,JALPAIGURI(SC),,0.0,0,147000000.0
LS,Maharashtra,Dr Kalge Shivaji Bandappa,147000000.0,LATUR(SC),,0.0,0,147000000.0
LS,Bihar,Dr Mohammad Jawed,148669229.11,KISHANGANJ,,0.0,0,148669229.11
LS,Uttar Pradesh,Dr Rajkumar Sangwan,147000000.0,BAGHPAT,,0.0,0,147000000.0
LS,Tamil Nadu,Dr Rani Sri Kumar,153060922.82,TENKASI(SC),,0.0,0,153060922.82
LS,Kerala,Dr Shashi Tharoor,147000000.0,THIRUVANANTHAPURAM,,0.0,0,147000000.0
LS,West Bengal,Dr Sukanta Majumdar,157085364.9,BALURGHAT,,0.0,0,157085364.9
LS,Gujarat,Dr. Hemang Joshi,147000000.0,VADODARA,,0.0,0,147000000.0
LS,Maharashtra,Dr. Hemant Vishnu Savara,147000000.0,PALGHAR(ST),,0.0,0,147000000.0
LS,Maharashtra,Dr. Kirsan Namdeo,147000000.0,GADCHIROLI-CHIMUR(ST),,0.0,0,147000000.0
LS,Madhya Pradesh,Dr. Lata Wankhede,147000000.0,SAGAR,,0.0,0,147000000.0
LS,Kerala,Dr. M.P Abdussamad Samadani,170434031.11,PONNANI,,0.0,0,170434031.11
LS,Gujarat,Dr. Mansukh Mandaviya,147000000.0,PORBANDAR,,0.0,0,147000000.0
LS,Karnataka,Dr. Prabha Mallikarjun,147000000.0,DAVANAGERE,,0.0,0,147000000.0
LS,Odisha,Dr. Pradeep Kumar Panigrahy,147000000.0,BERHAMPUR,,0.0,0,147000000.0
LS,Maharashtra,Dr. Prashant Yadaorao Padole,159680283.39,BHANDARA-GONDIYA,,0.0,0,159680283.39
LS,Punjab,Dr. Raj Kumar Chabbewal,147000000.0,HOSHIARPUR(SC),,0.0,0,147000000.0
LS,Madhya Pradesh,Dr. Rajesh Mishra,262724510.35,SIDHI,,0.0,0,262724510.35
LS,Uttar Pradesh,Dr. S P Singh,147000000.0,PRATAPGARH,,0.0,0,147000000.0
LS,West Bengal,Dr. Sharmila Sarkar,147000000.0,BARDHAMAN PURBA(SC),,0.0,0,147000000.0
LS,Karnataka,Dr.K.Sudhakar,147000000.0,CHIKBALLAPUR,,0.0,0,147000000.0
LS,Telangana,Dr.Mallu Ravi,147000000.0,NAGARKURNOOL(SC),,0.0,0,147000000.0
LS,Jharkhand,Dulu Mahato,147000000.0,DHANBAD,,0.0,0,147000000.0
LS,Tamil Nadu,Durai Vaiko,147000000.0,TIRUCHIRAPPALLI,,0.0,0,147000000.0
LS,Madhya Pradesh,Durga Das Uikey,151569502.91,BETUL(ST),,0.0,0,151569502.91
LS,Rajasthan,Dushyant Singh,147000000.0,JHALAWAR-BARAN,,0.0,0,147000000.0
LS,Karnataka,E. Tukaram,147000000.0,BELLARY(ST),,0.0,0,147000000.0
LS,Kerala,E.T. Mohammed Basheer,163895872.11,MALAPPURAM,,0.0,0,163895872.11
LS,Telangana,Eatala Rajender,327477390.86,MALKAJGIRI,,0.0,0,327477390.86
LS,Tamil Nadu,Eswarasamy K,162315106.11,POLLACHI,,0.0,0,162315106.11
LS,Madhya Pradesh,Faggan Singh Kulaste,151861648.41,MANDLA(ST),,0.0,0,151861648.41
LS,Karnataka,G. Kumar Naik,147000000.0,RAICHUR(ST),,0.0,0,147000000.0
LS,Maharashtra,Gaikwad Varsha Eknath,147000000.0,MUMBAI NORTH-CENTRAL,,0.0,0,147000000.0
LS,Madhya Pradesh,Gajendra Singh Patel,147000000.0,KHARGONE(ST),,0.0,0,147000000.0
LS,Rajasthan,Gajendra Singh Shekhawat,147000000.0,JODHPUR,,0.0,0,147000000.0
LS,Tamil Nadu,Ganapathy Rajkumar P,147370490.11,COIMBATORE,,0.0,0,147370490.11
LS,Tamil Nadu,Ganesan Selvam,186508749.11,KANCHEEPURAM(SC),,0.0,0,186508749.11
LS,Madhya Pradesh,Ganesh Singh,147000000.0,SATNA,,0.0,0,147000000.0
LS,Assam,Gaurav Gogoi,147000000.0,JORHAT,,0.0,0,147000000.0
LS,Gujarat,Geniben Nagaji Thakor,147000000.0,BANASKANTHA,,0.0,0,147000000.0
LS,Bihar,Giridhari Yadav,147000000.0,BANKA,,0.0,0,147000000.0
LS,Bihar,Giriraj Singh,147000000.0,BEGUSARAI,,0.0,0,147000000.0
LS,Andhra Pradesh,GM Harish Balayogi,147000000.0,AMALAPURAM(SC),,0.0,0,147000000.0
LS,Telangana,Godam Nagesh,147000000.0,ADILABAD(ST),,0.0,0,147000000.0
LS,Tamil Nadu,Gopinath K,147000000.0,KRISHNAGIRI,,0.0,0,147000000.0
LS,Karnataka,Govind Makthappa Karjol,147000000.0,CHITRADURGA(SC),,0.0,0,147000000.0
LS,Andhra Pradesh,Gumma Thanuja Rani,149458905.11,ARAKU(ST),,0.0,0,149458905.11
LS,Punjab,Gurmeet Singh Meet Hayer,147000000.0,SANGRUR,,7500000.0,1,139500000.0
LS,Madhya Pradesh,Gyaneshwar Patil,155690684.77,KHANDWA,,0.0,0,155690684.77
LS,Karnataka,H.D. Kumaraswamy,147000000.0,MANDYA,,0.0,0,147000000.0
LS,Uttar Pradesh,Harendra Singh Malik,147000000.0,MUZAFFARNAGAR,,0.0,0,147000000.0
LS,Gujarat,Haribhai Patel,147000000.0,MAHESANA,,0.0,0,147000000.0
LS,Rajasthan,Harish Chandra Meena,147000000.0,TONK-SAWAI MADHOPUR,,0.0,0,147000000.0
LS,Delhi,Harsh Malhotra,147134131.0,EAST DELHI,,0.0,0,147134131.0
LS,Gujarat,Hasmukh Bhai Soma Bhai Patel,147000000.0,AHMEDABAD EAST,,0.0,0,147000000.0
LS,Uttar Pradesh,Imran Masood,147000000.0,SAHARANPUR,,0.0,0,147000000.0
LS,Sikkim,Indra Hang Subba,152003923.11,SIKKIM,,0.0,0,152003923.11
LS,Uttar Pradesh,Iqra Choudhary,147000000.0,KAIRANA,,0.0,0,147000000.0
LS,West Bengal,Isha Khan Choudhury,147000000.0,MALDAHA DAKSHIN,,0.0,0,147000000.0
LS,West Bengal,Jagadish Chandra Barma Basunia,168604641.11,COOCHBEHAR(SC),,0.0,0,168604641.11
LS,Karnataka,Jagadish Shettar,147000000.0,BELGAUM,,0.0,0,147000000.0
LS,West Bengal,Jagannath Sarkar,147000000.0,RANAGHAT(SC),,0.0,0,147000000.0
LS,Uttar Pradesh,Jagdambika Pal,160643957.11,DOMARIYAGANJ,,0.0,0,160643957.11
LS,Haryana,Jai Parkash,147000000.0,HISAR,,0.0,0,147000000.0
LS,Uttar Pradesh,Jai Prakash,147000000.0,HARDOI (SC),,0.0,0,147000000.0
LS,Madhya Pradesh,Janardan Mishra,147000000.0,REWA,,0.0,0,147000000.0
LS,Gujarat,Jashubhai Bhilubhai Rathva,147000000.0,CHHOTA UDAIPUR(ST),,0.0,0,147000000.0
LS,Gujarat,Jaswantsinh Sumanbhai Bhabhor,147000000.0,DAHOD(ST),,0.0,0,147000000.0
LS,Bihar,Jitan Ram Manjhi,147000000.0,GAYA (SC),,0.0,0,147000000.0
LS,Uttar Pradesh,Jitendra Kumar Dohare,188747306.26,ETAWAH(SC),,0.0,0,188747306.26
LS,Jammu And Kashmir,Jitendra Singh,147000000.0,UDHAMPUR,,0.0,0,147000000.0
LS,Uttar Pradesh,Jitin Prasada,147000000.0,PILIBHIT,,0.0,0,147000000.0
LS,Jharkhand,Joba Majhi,147000000.0,SINGHBHUM(ST),,0.0,0,147000000.0
LS,Assam,Joyanta Basumatary,147000000.0,KOKRAJHAR (ST),,0.0,0,147000000.0
LS,West Bengal,June Maliah,147000000.0,MEDINIPUR,,0.0,0,147000000.0
LS,Madhya Pradesh,Jyotiraditya M. Scindia,147000000.0,GUNA,,0.0,0,147000000.0
LS,Chhattisgarh,Jyotsna Charandas Mahant,155153738.11,KORBA,,0.0,0,155153738.11
LS,Tamil Nadu,K E Prakash,147000000.0,ERODE,,0.0,0,147000000.0
LS,Kerala,K Radhakrishnan,147000000.0,ALATHUR(SC),,2500000.0,1,144500000.0
LS,Tamil Nadu,K Subbarayan,147000000.0,TIRUPPUR,,0.0,0,147000000.0
LS,Kerala,K. C Venugopal,147000000.0,ALAPPUZHA,,0.0,0,147000000.0
LS,Karnataka,K. Rajashekar Basavaraj Hitnal,147000000.0,KOPPAL,,0.0,0,147000000.0
LS,Telangana,Kadiyam Kavya,147000000.0,WARANGEL(SC),,0.0,0,147000000.0
LS,West Bengal,Kakoli Ghosh Dastidar,147000000.0,BARASAT,,0.0,0,147000000.0
LS,The Dadra And Nagar Haveli And Daman And Diu,Kalaben Mohanbhai Delkar,269500000.0,DADRA & NAGAR HAVELI (ST),,0.0,0,269500000.0
LS,Tamil Nadu,Kalanidhi Veeraswamy,171500000.0,CHENNAI NORTH,,0.0,0,171500000.0
LS,Jharkhand,Kali Charan Munda,147000000.0,KHUNTI(ST),,0.0,0,147000000.0
LS,Jharkhand,Kali Charan Singh,147000000.0,CHATRA,,0.0,0,147000000.0
LS,West Bengal,Kalipada Saren,147000000.0,JHARGRAM(ST),,0.0,0,147000000.0
LS,West Bengal,Kalyan Banerjee,147000000.0,SREERAMPUR,,0.0,0,147000000.0
LS,Maharashtra,Kalyan Vaijinathrao Kale,147000000.0,JALNA,,0.0,0,147000000.0
LS,Assam,Kamakhya Prasad Tasa,147000000.0,Kaziranga,,0.0,0,147000000.0
LS,Delhi,Kamaljeet Sehrawat,147000000.0,WEST DELHI,,0.0,0,147000000.0
LS,Chhattisgarh,Kamlesh Jangde,150384382.11,JANJGIR CHAMPA(SC),,0.0,0,150384382.11
LS,Uttar Pradesh,Kamlesh Paswan,147000000.0,BANSGAON(SC),,0.0,0,147000000.0
LS,Himachal Pradesh,Kangana Ranaut,147000000.0,MANDI,,0.0,0,147000000.0
LS,Tamil Nadu,Kani K Navas,147000000.0,RAMANATHAPURAM,,0.0,0,147000000.0
LS,Tamil Nadu,Kanimozhi Karunanidhi,147000000.0,THOOTHUKKUDI,,0.0,0,147000000.0
LS,Uttar Pradesh,Kanwar Singh Tanwar,147000000.0,AMROHA,,0.0,0,147000000.0
LS,Uttar Pradesh,Karan Bhushan Singh,147000000.0,KAISERGANJ,,0.0,0,147000000.0
LS,West Bengal,Kartick Chandra Paul,202677986.56,RAIGANJ,,0.0,0,202677986.56
LS,Bihar,Kaushalendra Kumar,147000000.0,NALANDA,,0.0,0,147000000.0
LS,West Bengal,Khagen Murmu,147000000.0,MALDAHA UTTAR,,0.0,0,147000000.0
LS,West Bengal,Khalilur Rahaman,147000000.0,JANGIPUR,,0.0,0,147000000.0
LS,Andhra Pradesh,Kinjarapu Ram Mohan Naidu,171200630.11,SRIKAKULAM,,0.0,0,171200630.11
LS,Arunachal Pradesh,Kiren Rijiju,147000000.0,ARUNACHAL WEST,,0.0,0,147000000.0
LS,Uttar Pradesh,Kirti Vardhan Singh,147000000.0,GONDA,,0.0,0,147000000.0
LS,Telangana,Kishan Reddy Gangapuram,147000000.0,SECUNDERABAD,,0.0,0,147000000.0
LS,Uttar Pradesh,Kishori Lal,171500000.0,AMETHI,,0.0,0,171500000.0
LS,Telangana,Konda Vishweshwar Reddy,233721420.96,CHELVELLA,,0.0,0,233721420.96
LS,Karnataka,Kota Srinivas Poojary,147000000.0,UDUPI CHIKMAGALUR,,0.0,0,147000000.0
LS,Assam,Kripanath Mallah,147000000.0,KARIMGANJ (SC),,0.0,0,147000000.0
LS,Haryana,Krishan Pal Gurjar,147000000.0,FARIDABAD,,0.0,0,147000000.0
LS,Uttar Pradesh,Krishna Devi Shivshanker Patel,147000000.0,BANDA,,0.0,0,147000000.0
LS,Andhra Pradesh,Krishna Prasad Tenneti,167796849.11,BAPATLA,,1000000.0,1,166796849.11
LS,Tripura,Kriti Devi Debbarman,147000000.0,TRIPURA EAST(ST),,0.0,0,147000000.0
LS,Rajasthan,Kuldeep Indora,147000000.0,GANGANAGAR(SC),,0.0,0,147000000.0
LS,Telangana,Kunduru Raghuveer,162952022.0,NALGONDA,,0.0,0,162952022.0
LS,Uttar Pradesh,Lalji Verma,147000000.0,AMBEDKAR NAGAR,,0.0,0,147000000.0
LS,Andhra Pradesh,Lavu Sri Krishna Devarayalu,174009663.11,NARASARAOPET,,0.0,0,174009663.11
LS,Uttar Pradesh,Laxmikant Pappu Nishad,147000000.0,SANT KABIR NAGAR,,0.0,0,147000000.0
LS,Bihar,Lovely Anand,147000000.0,SHEOHAR,,0.0,0,147000000.0
